ANIO,MES,DIA,CODIGO,TOT_VEH_PAG,TOT_VEH_EXON,SENT_COBRO,FLUJO_VEH
2019,1,1,A1,677,9,0,0
2019,1,2,A1,"1,357",7,0,0
2019,1,3,A1,"1,747",10,0,0
2019,1,4,A1,"1,719",13,0,0
2019,1,5,A1,"1,619",14,0,0
2019,1,6,A1,"1,363",17,0,0
2019,1,7,A1,"1,483",17,0,0
2019,1,8,A1,"1,520",12,0,0
2019,1,9,A1,"1,553",9,0,0
2019,1,10,A1,"1,686",12,0,0
2019,1,11,A1,"1,716",11,0,0
2019,1,12,A1,"1,611",16,0,0
2019,1,13,A1,"1,265",11,0,0
2019,1,14,A1,"1,550",17,0,0
2019,1,15,A1,"1,476",11,0,0
2019,1,16,A1,"1,573",14,0,0
2019,1,17,A1,"1,643",34,0,0
2019,1,18,A1,"1,694",15,0,0
2019,1,19,A1,"1,594",12,0,0
2019,1,20,A1,"1,180",13,0,0
2019,1,21,A1,"1,434",8,0,0
2019,1,22,A1,"1,511",7,0,0
2019,1,23,A1,"1,430",11,0,0
2019,1,24,A1,"1,595",13,0,0
2019,1,25,A1,"1,659",11,0,0
2019,1,26,A1,"1,539",16,0,0
2019,1,27,A1,"1,162",11,0,0
2019,1,28,A1,"1,446",11,0,0
2019,1,29,A1,"1,375",14,0,0
2019,1,30,A1,"1,477",15,0,0
2019,1,31,A1,"1,514",15,0,0
2019,2,1,A1,"1,632",8,0,0
2019,2,2,A1,"1,537",10,0,0
2019,2,3,A1,"1,290",10,0,0
2019,2,4,A1,"1,500",8,0,0
2019,2,5,A1,"1,424",14,0,0
2019,2,6,A1,"1,551",15,0,0
2019,2,7,A1,"1,555",11,0,0
2019,2,8,A1,"1,630",21,0,0
2019,2,9,A1,"1,494",12,0,0
2019,2,10,A1,"1,224",16,0,0
2019,2,11,A1,"1,480",13,0,0
2019,2,12,A1,"1,424",19,0,0
2019,2,13,A1,"1,558",15,0,0
2019,2,14,A1,"1,545",15,0,0
2019,2,15,A1,"1,604",11,0,0
2019,2,16,A1,"1,500",8,0,0
2019,2,17,A1,"1,487",16,0,0
2019,2,18,A1,"1,185",14,0,0
2019,2,19,A1,"1,117",6,0,0
2019,2,20,A1,"1,230",4,0,0
2019,2,21,A1,"1,279",5,0,0
2019,2,22,A1,"1,280",7,0,0
2019,2,23,A1,"1,211",7,0,0
2019,2,24,A1,"1,078",7,0,0
2019,2,25,A1,"1,403",7,0,0
2019,2,26,A1,"1,497",7,0,0
2019,2,27,A1,"1,486",14,0,0
2019,2,28,A1,"1,494",6,0,0
2019,3,1,A1,"1,508",6,0,0
2019,3,2,A1,"1,369",12,0,0
2019,3,3,A1,"1,054",8,0,0
2019,3,4,A1,"1,361",7,0,0
2019,3,5,A1,"1,409",14,0,0
2019,3,6,A1,"1,412",12,0,0
2019,3,7,A1,"1,373",13,0,0
2019,3,8,A1,"1,390",13,0,0
2019,3,9,A1,"1,396",9,0,0
2019,3,10,A1,"1,074",15,0,0
2019,3,11,A1,"1,300",17,0,0
2019,3,12,A1,"1,337",35,0,0
2019,3,13,A1,"1,411",13,0,0
2019,3,14,A1,"1,433",8,0,0
2019,3,15,A1,"1,439",11,0,0
2019,3,16,A1,"1,403",10,0,0
2019,3,17,A1,"1,171",16,0,0
2019,3,18,A1,"1,344",12,0,0
2019,3,19,A1,"1,254",12,0,0
2019,3,20,A1,"1,358",7,0,0
2019,3,21,A1,"1,406",11,0,0
2019,3,22,A1,"1,443",18,0,0
2019,3,23,A1,"1,342",8,0,0
2019,3,24,A1,"1,058",7,0,0
2019,3,25,A1,"1,223",14,0,0
2019,3,26,A1,"1,238",8,0,0
2019,3,27,A1,"1,292",10,0,0
2019,3,28,A1,"1,357",12,0,0
2019,3,29,A1,"1,391",10,0,0
2019,3,30,A1,"1,330",14,0,0
2019,3,31,A1,"1,054",3,0,0
2019,4,1,A1,"1,236",9,0,0
2019,4,2,A1,"1,201",9,0,0
2019,4,3,A1,"1,263",14,0,0
2019,4,4,A1,"1,332",6,0,0
2019,4,5,A1,"1,333",8,0,0
2019,4,6,A1,"1,261",13,0,0
2019,4,7,A1,996,11,0,0
2019,4,8,A1,"1,189",11,0,0
2019,4,9,A1,"1,230",7,0,0
2019,4,10,A1,"1,323",18,0,0
2019,4,11,A1,"1,342",15,0,0
2019,4,12,A1,"1,417",7,0,0
2019,4,13,A1,"1,334",10,0,0
2019,4,14,A1,"1,124",11,0,0
2019,4,15,A1,"1,332",4,0,0
2019,4,16,A1,"1,363",12,0,0
2019,4,17,A1,"1,590",16,0,0
2019,4,18,A1,"2,269",14,0,1
2019,4,19,A1,"1,205",11,0,0
2019,4,20,A1,978,8,0,0
2019,4,21,A1,"1,216",10,0,0
2019,4,22,A1,"1,255",17,0,0
2019,4,23,A1,"1,246",9,0,0
2019,4,24,A1,"1,302",9,0,0
2019,4,25,A1,"1,426",4,0,0
2019,4,26,A1,"1,429",9,0,0
2019,4,27,A1,"1,358",9,0,0
2019,4,28,A1,"1,105",13,0,0
2019,4,29,A1,"1,245",5,0,0
2019,4,30,A1,"1,309",8,0,0
2019,5,1,A1,969,10,0,0
2019,5,2,A1,"1,125",7,0,0
2019,5,3,A1,"1,288",7,0,0
2019,5,4,A1,"1,292",15,0,0
2019,5,5,A1,"1,012",14,0,0
2019,5,6,A1,"1,262",9,0,0
2019,5,7,A1,"1,291",8,0,0
2019,5,8,A1,"1,267",7,0,0
2019,5,9,A1,"1,414",12,0,0
2019,5,10,A1,"1,417",6,0,0
2019,5,11,A1,"1,470",2,0,0
2019,5,12,A1,"1,069",14,0,0
2019,5,13,A1,472,12,0,0
2019,5,14,A1,"1,710",13,0,0
2019,5,15,A1,"1,348",11,0,0
2019,5,16,A1,"1,383",14,0,0
2019,5,17,A1,"1,442",8,0,0
2019,5,18,A1,"1,274",8,0,0
2019,5,19,A1,"1,069",10,0,0
2019,5,20,A1,"1,361",11,0,0
2019,5,21,A1,"1,246",14,0,0
2019,5,22,A1,"1,361",8,0,0
2019,5,23,A1,"1,346",7,0,0
2019,5,24,A1,"1,415",11,0,0
2019,5,25,A1,"1,304",17,0,0
2019,5,26,A1,"1,059",8,0,0
2019,5,27,A1,"1,345",6,0,0
2019,5,28,A1,"1,280",11,0,0
2019,5,29,A1,"1,406",6,0,0
2019,5,30,A1,"1,512",9,0,0
2019,5,31,A1,"1,533",12,0,0
2019,6,1,A1,"1,506",8,0,0
2019,6,2,A1,"1,043",1,0,0
2019,6,3,A1,"1,381",10,0,0
2019,6,4,A1,"1,363",8,0,0
2019,6,5,A1,"1,516",14,0,0
2019,6,6,A1,"1,242",11,0,0
2019,6,7,A1,"1,499",2,0,0
2019,6,8,A1,"1,528",7,0,0
2019,6,9,A1,"1,143",13,0,0
2019,6,10,A1,"1,380",11,0,0
2019,6,11,A1,"1,422",6,0,0
2019,6,12,A1,"1,510",7,0,0
2019,6,13,A1,"1,572",5,0,0
2019,6,14,A1,"1,683",12,0,0
2019,6,15,A1,"1,536",5,0,0
2019,6,16,A1,"1,087",9,0,0
2019,6,17,A1,"1,382",7,0,0
2019,6,18,A1,"1,382",14,0,0
2019,6,19,A1,"1,421",10,0,0
2019,6,20,A1,"1,418",9,0,0
2019,6,21,A1,"1,526",12,0,0
2019,6,22,A1,"1,374",6,0,0
2019,6,23,A1,"1,180",8,0,0
2019,6,24,A1,"1,492",5,0,0
2019,6,25,A1,"1,467",12,0,0
2019,6,26,A1,"1,560",9,0,0
2019,6,27,A1,"1,518",8,0,0
2019,6,28,A1,"1,552",11,0,0
2019,6,29,A1,"1,205",9,0,0
2019,6,30,A1,"1,044",7,0,0
2019,1,1,A2,"3,985",24,0,2
2019,1,2,A2,"4,834",51,0,2
2019,1,3,A2,"5,206",55,0,2
2019,1,4,A2,"5,420",61,0,3
2019,1,5,A2,"5,546",45,0,3
2019,1,6,A2,"4,999",39,0,2
2019,1,7,A2,"4,685",45,0,2
2019,1,8,A2,"4,898",48,0,2
2019,1,9,A2,"4,944",48,0,2
2019,1,10,A2,"5,076",58,0,2
2019,1,11,A2,"5,333",54,0,3
2019,1,12,A2,"5,379",43,0,3
2019,1,13,A2,"5,102",40,0,2
2019,1,14,A2,"4,758",61,0,2
2019,1,15,A2,"4,936",37,0,2
2019,1,16,A2,"4,967",54,0,2
2019,1,17,A2,"5,147",58,0,2
2019,1,18,A2,"5,257",59,0,3
2019,1,19,A2,"5,676",43,0,3
2019,1,20,A2,"5,131",52,0,2
2019,1,21,A2,"4,709",46,0,2
2019,1,22,A2,"4,796",40,0,2
2019,1,23,A2,"4,776",49,0,2
2019,1,24,A2,"4,933",47,0,2
2019,1,25,A2,"5,125",52,0,2
2019,1,26,A2,"5,460",39,0,3
2019,1,27,A2,"5,112",33,0,2
2019,1,28,A2,"4,648",46,0,2
2019,1,29,A2,"4,851",52,0,2
2019,1,30,A2,"4,676",45,0,2
2019,1,31,A2,"4,979",50,0,2
2019,2,1,A2,"5,359",55,0,3
2019,2,2,A2,"5,673",47,0,3
2019,2,3,A2,"5,170",37,0,2
2019,2,4,A2,"4,655",42,0,2
2019,2,5,A2,"5,000",45,0,2
2019,2,6,A2,"4,706",50,0,2
2019,2,7,A2,"4,903",77,0,2
2019,2,8,A2,"5,170",49,0,2
2019,2,9,A2,"5,461",38,0,3
2019,2,10,A2,"5,049",41,0,2
2019,2,11,A2,"4,631",52,0,2
2019,2,12,A2,"4,813",47,0,2
2019,2,13,A2,"4,884",52,0,2
2019,2,14,A2,"5,099",34,0,2
2019,2,15,A2,"5,279",49,0,3
2019,2,16,A2,"5,682",35,0,3
2019,2,17,A2,"4,828",37,0,2
2019,2,18,A2,"4,121",56,0,2
2019,2,19,A2,"4,347",44,0,2
2019,2,20,A2,"4,521",53,0,2
2019,2,21,A2,"4,690",55,0,2
2019,2,22,A2,"4,897",56,0,2
2019,2,23,A2,"5,263",49,0,3
2019,2,24,A2,"4,681",40,0,2
2019,2,25,A2,"4,736",57,0,2
2019,2,26,A2,"4,948",51,0,2
2019,2,27,A2,"4,954",56,0,2
2019,2,28,A2,"5,278",35,0,3
2019,3,1,A2,"5,986",56,0,3
2019,3,2,A2,"5,870",43,0,3
2019,3,3,A2,"4,693",40,0,2
2019,3,4,A2,"4,587",41,0,2
2019,3,5,A2,"4,674",49,0,2
2019,3,6,A2,"4,640",57,0,2
2019,3,7,A2,"4,793",47,0,2
2019,3,8,A2,"4,951",51,0,2
2019,3,9,A2,"5,283",52,0,3
2019,3,10,A2,"4,526",41,0,2
2019,3,11,A2,"4,303",45,0,2
2019,3,12,A2,"4,403",48,0,2
2019,3,13,A2,"4,402",54,0,2
2019,3,14,A2,"4,428",42,0,2
2019,3,15,A2,"4,662",45,0,2
2019,3,16,A2,"5,116",34,0,2
2019,3,17,A2,"4,221",37,0,2
2019,3,18,A2,"4,081",43,0,2
2019,3,19,A2,"4,234",46,0,2
2019,3,20,A2,"4,390",48,0,2
2019,3,21,A2,"4,411",50,0,2
2019,3,22,A2,"4,552",52,0,2
2019,3,23,A2,"4,790",38,0,2
2019,3,24,A2,"4,114",37,0,2
2019,3,25,A2,"4,070",48,0,2
2019,3,26,A2,"4,250",48,0,2
2019,3,27,A2,"4,187",59,0,2
2019,3,28,A2,"4,453",43,0,2
2019,3,29,A2,"4,629",40,0,2
2019,3,30,A2,"4,927",43,0,2
2019,3,31,A2,"4,283",30,0,2
2019,4,1,A2,"4,178",43,0,2
2019,4,2,A2,"4,137",49,0,2
2019,4,3,A2,"4,207",44,0,2
2019,4,4,A2,"4,285",44,0,2
2019,4,5,A2,"4,468",46,0,2
2019,4,6,A2,"4,692",46,0,2
2019,4,7,A2,"3,836",32,0,2
2019,4,8,A2,"3,979",54,0,2
2019,4,9,A2,"4,111",38,0,2
2019,4,10,A2,"4,199",58,0,2
2019,4,11,A2,"4,350",61,0,2
2019,4,12,A2,"4,467",68,0,2
2019,4,13,A2,"4,677",29,0,2
2019,4,14,A2,"4,008",38,0,2
2019,4,15,A2,"4,164",56,0,2
2019,4,16,A2,"4,376",57,0,2
2019,4,17,A2,"5,265",79,0,3
2019,4,18,A2,"7,680",40,0,4
2019,4,19,A2,"4,942",38,0,2
2019,4,20,A2,"4,184",51,0,2
2019,4,21,A2,"4,440",39,0,2
2019,4,22,A2,"4,208",46,0,2
2019,4,23,A2,"4,244",45,0,2
2019,4,24,A2,"4,297",52,0,2
2019,4,25,A2,"4,351",55,0,2
2019,4,26,A2,"4,589",46,0,2
2019,4,27,A2,"4,757",43,0,2
2019,4,28,A2,"4,006",41,0,2
2019,4,29,A2,"4,243",51,0,2
2019,4,30,A2,"4,326",79,0,2
2019,5,1,A2,"3,783",46,0,2
2019,5,2,A2,"3,989",42,0,2
2019,5,3,A2,"4,516",40,0,2
2019,5,4,A2,"4,627",47,0,2
2019,5,5,A2,"4,020",19,0,2
2019,5,6,A2,"3,957",45,0,2
2019,5,7,A2,"4,241",59,0,2
2019,5,8,A2,"4,291",51,0,2
2019,5,9,A2,"4,671",50,0,2
2019,5,10,A2,"4,963",62,0,2
2019,5,11,A2,"6,055",46,0,3
2019,5,12,A2,"4,958",40,0,2
2019,5,13,A2,"3,599",37,0,2
2019,5,14,A2,"4,418",37,0,2
2019,5,15,A2,"4,434",53,0,2
2019,5,16,A2,"4,602",60,0,2
2019,5,17,A2,"4,742",47,0,2
2019,5,18,A2,"4,769",38,0,2
2019,5,19,A2,"4,137",24,0,2
2019,5,20,A2,"4,269",30,0,2
2019,5,21,A2,"4,219",34,0,2
2019,5,22,A2,"4,272",52,0,2
2019,5,23,A2,"4,459",41,0,2
2019,5,24,A2,"4,656",38,0,2
2019,5,25,A2,"4,880",43,0,2
2019,5,26,A2,"4,121",29,0,2
2019,5,27,A2,"4,364",43,0,2
2019,5,28,A2,"4,472",36,0,2
2019,5,29,A2,"4,701",29,0,2
2019,5,30,A2,"4,670",54,0,2
2019,5,31,A2,"4,922",53,0,2
2019,6,1,A2,"4,926",34,0,2
2019,6,2,A2,"4,094",25,0,2
2019,6,3,A2,"4,327",34,0,2
2019,6,4,A2,"4,388",30,0,2
2019,6,5,A2,"4,440",36,0,2
2019,6,6,A2,"4,591",45,0,2
2019,6,7,A2,"4,845",32,0,2
2019,6,8,A2,"5,093",36,0,2
2019,6,9,A2,"4,271",23,0,2
2019,6,10,A2,"4,444",44,0,2
2019,6,11,A2,"4,533",42,0,2
2019,6,12,A2,"4,691",34,0,2
2019,6,13,A2,"4,894",38,0,2
2019,6,14,A2,"5,099",36,0,2
2019,6,15,A2,"5,535",39,0,3
2019,6,16,A2,"4,489",28,0,2
2019,6,17,A2,"4,471",44,0,2
2019,6,18,A2,"4,479",37,0,2
2019,6,19,A2,"4,585",28,0,2
2019,6,20,A2,"4,682",33,0,2
2019,6,21,A2,"4,964",41,0,2
2019,6,22,A2,"5,058",44,0,2
2019,6,23,A2,"4,504",27,0,2
2019,6,24,A2,"4,474",34,0,2
2019,6,25,A2,"4,630",60,0,2
2019,6,26,A2,"4,787",39,0,2
2019,6,27,A2,"4,856",38,0,2
2019,6,28,A2,"5,394",28,0,3
2019,6,29,A2,"5,025",23,0,2
2019,6,30,A2,"4,361",29,0,2
2019,1,1,A2,"4,795",26,1,2
2019,1,2,A2,"5,657",46,1,3
2019,1,3,A2,"5,657",45,1,3
2019,1,4,A2,"5,704",43,1,3
2019,1,5,A2,"5,771",45,1,3
2019,1,6,A2,"5,758",40,1,3
2019,1,7,A2,"5,085",41,1,2
2019,1,8,A2,"5,075",50,1,2
2019,1,9,A2,"4,953",39,1,2
2019,1,10,A2,"4,990",48,1,2
2019,1,11,A2,"5,244",45,1,2
2019,1,12,A2,"5,358",36,1,3
2019,1,13,A2,"5,505",33,1,3
2019,1,14,A2,"4,885",48,1,2
2019,1,15,A2,"5,010",31,1,2
2019,1,16,A2,"4,885",32,1,2
2019,1,17,A2,"4,982",49,1,2
2019,1,18,A2,"5,095",53,1,2
2019,1,19,A2,"5,189",33,1,2
2019,1,20,A2,"5,466",37,1,3
2019,1,21,A2,"4,974",41,1,2
2019,1,22,A2,"4,930",30,1,2
2019,1,23,A2,"4,793",40,1,2
2019,1,24,A2,"4,976",50,1,2
2019,1,25,A2,"5,183",41,1,2
2019,1,26,A2,"5,271",29,1,2
2019,1,27,A2,"5,382",33,1,3
2019,1,28,A2,"4,800",30,1,2
2019,1,29,A2,"4,778",34,1,2
2019,1,30,A2,"4,783",43,1,2
2019,1,31,A2,"4,969",41,1,2
2019,2,1,A2,"5,287",46,1,3
2019,2,2,A2,"5,346",34,1,3
2019,2,3,A2,"5,393",34,1,3
2019,2,4,A2,"4,836",30,1,2
2019,2,5,A2,"4,937",43,1,2
2019,2,6,A2,"4,770",39,1,2
2019,2,7,A2,"4,853",44,1,2
2019,2,8,A2,"5,223",35,1,2
2019,2,9,A2,"5,343",36,1,3
2019,2,10,A2,"5,172",29,1,2
2019,2,11,A2,"4,717",49,1,2
2019,2,12,A2,"4,947",34,1,2
2019,2,13,A2,"4,942",49,1,2
2019,2,14,A2,"5,028",29,1,2
2019,2,15,A2,"5,314",47,1,3
2019,2,16,A2,"5,357",30,1,3
2019,2,17,A2,"5,320",34,1,3
2019,2,18,A2,"4,308",51,1,2
2019,2,19,A2,"4,312",40,1,2
2019,2,20,A2,"4,494",40,1,2
2019,2,21,A2,"4,571",38,1,2
2019,2,22,A2,"4,795",40,1,2
2019,2,23,A2,"5,062",42,1,2
2019,2,24,A2,"5,170",35,1,2
2019,2,25,A2,"4,886",45,1,2
2019,2,26,A2,"4,866",35,1,2
2019,2,27,A2,"5,066",51,1,2
2019,2,28,A2,"5,121",47,1,2
2019,3,1,A2,"5,171",41,1,2
2019,3,2,A2,"5,200",35,1,2
2019,3,3,A2,"5,301",32,1,3
2019,3,4,A2,"4,930",30,1,2
2019,3,5,A2,"4,876",38,1,2
2019,3,6,A2,"4,805",39,1,2
2019,3,7,A2,"4,877",52,1,2
2019,3,8,A2,"5,249",35,1,2
2019,3,9,A2,"5,332",33,1,3
2019,3,10,A2,"4,732",30,1,2
2019,3,11,A2,"4,469",46,1,2
2019,3,12,A2,"4,460",42,1,2
2019,3,13,A2,"4,383",42,1,2
2019,3,14,A2,"4,413",36,1,2
2019,3,15,A2,"4,814",45,1,2
2019,3,16,A2,"4,815",26,1,2
2019,3,17,A2,"4,320",27,1,2
2019,3,18,A2,"4,101",34,1,2
2019,3,19,A2,"4,287",48,1,2
2019,3,20,A2,"4,297",40,1,2
2019,3,21,A2,"4,314",39,1,2
2019,3,22,A2,"4,678",35,1,2
2019,3,23,A2,"4,651",42,1,2
2019,3,24,A2,"4,286",32,1,2
2019,3,25,A2,"4,102",42,1,2
2019,3,26,A2,"4,286",40,1,2
2019,3,27,A2,"4,164",53,1,2
2019,3,28,A2,"4,351",37,1,2
2019,3,29,A2,"4,706",38,1,2
2019,3,30,A2,"4,797",43,1,2
2019,3,31,A2,"4,365",26,1,2
2019,4,1,A2,"4,142",33,1,2
2019,4,2,A2,"4,185",33,1,2
2019,4,3,A2,"4,116",32,1,2
2019,4,4,A2,"4,228",43,1,2
2019,4,5,A2,"4,553",38,1,2
2019,4,6,A2,"4,596",37,1,2
2019,4,7,A2,"4,066",36,1,2
2019,4,8,A2,"3,958",46,1,2
2019,4,9,A2,"4,129",33,1,2
2019,4,10,A2,"4,223",45,1,2
2019,4,11,A2,"4,181",54,1,2
2019,4,12,A2,"4,541",60,1,2
2019,4,13,A2,"4,469",33,1,2
2019,4,14,A2,"3,976",32,1,2
2019,4,15,A2,"4,090",47,1,2
2019,4,16,A2,"4,317",54,1,2
2019,4,17,A2,"4,942",67,1,2
2019,4,18,A2,"4,932",35,1,2
2019,4,19,A2,"4,800",34,1,2
2019,4,20,A2,"5,174",45,1,2
2019,4,21,A2,"6,770",31,1,3
2019,4,22,A2,"4,577",43,1,2
2019,4,23,A2,"4,231",42,1,2
2019,4,24,A2,"4,171",55,1,2
2019,4,25,A2,"4,221",46,1,2
2019,4,26,A2,"4,583",36,1,2
2019,4,27,A2,"4,650",39,1,2
2019,4,28,A2,"4,042",28,1,2
2019,4,29,A2,"4,138",67,1,2
2019,4,30,A2,"4,442",68,1,2
2019,5,1,A2,"3,734",43,1,2
2019,5,2,A2,"3,976",43,1,2
2019,5,3,A2,"4,759",42,1,2
2019,5,4,A2,"4,560",38,1,2
2019,5,5,A2,"4,049",20,1,2
2019,5,6,A2,"3,993",41,1,2
2019,5,7,A2,"4,122",39,1,2
2019,5,8,A2,"4,229",43,1,2
2019,5,9,A2,"4,511",36,1,2
2019,5,10,A2,"4,875",53,1,2
2019,5,11,A2,"5,372",37,1,3
2019,5,12,A2,"5,181",33,1,2
2019,5,13,A2,"3,524",36,1,2
2019,5,14,A2,"4,395",35,1,2
2019,5,15,A2,"4,474",40,1,2
2019,5,16,A2,"4,516",38,1,2
2019,5,17,A2,"4,914",38,1,2
2019,5,18,A2,"4,979",35,1,2
2019,5,19,A2,"4,344",17,1,2
2019,5,20,A2,"4,199",26,1,2
2019,5,21,A2,"4,274",30,1,2
2019,5,22,A2,"4,340",36,1,2
2019,5,23,A2,"4,307",36,1,2
2019,5,24,A2,"4,844",34,1,2
2019,5,25,A2,"4,801",32,1,2
2019,5,26,A2,"4,105",24,1,2
2019,5,27,A2,"4,320",32,1,2
2019,5,28,A2,"4,386",35,1,2
2019,5,29,A2,"4,571",36,1,2
2019,5,30,A2,"4,602",31,1,2
2019,5,31,A2,"4,944",51,1,2
2019,6,1,A2,"4,920",40,1,2
2019,6,2,A2,"4,171",22,1,2
2019,6,3,A2,"4,211",31,1,2
2019,6,4,A2,"4,349",28,1,2
2019,6,5,A2,"4,371",33,1,2
2019,6,6,A2,"4,333",38,1,2
2019,6,7,A2,"4,867",35,1,2
2019,6,8,A2,"5,007",30,1,2
2019,6,9,A2,"4,426",19,1,2
2019,6,10,A2,"4,290",32,1,2
2019,6,11,A2,"4,519",36,1,2
2019,6,12,A2,"4,500",30,1,2
2019,6,13,A2,"4,712",34,1,2
2019,6,14,A2,"5,120",34,1,2
2019,6,15,A2,"5,143",29,1,2
2019,6,16,A2,"4,894",30,1,2
2019,6,17,A2,"4,502",37,1,2
2019,6,18,A2,"4,435",32,1,2
2019,6,19,A2,"4,471",26,1,2
2019,6,20,A2,"4,511",25,1,2
2019,6,21,A2,"4,848",37,1,2
2019,6,22,A2,"4,810",39,1,2
2019,6,23,A2,"4,364",33,1,2
2019,6,24,A2,"4,512",28,1,2
2019,6,25,A2,"4,556",41,1,2
2019,6,26,A2,"4,764",32,1,2
2019,6,27,A2,"4,830",30,1,2
2019,6,28,A2,"5,345",30,1,3
2019,6,29,A2,"4,899",27,1,2
2019,6,30,A2,"4,906",22,1,2
2019,1,1,A3,899,5,0,0
2019,1,2,A3,"1,685",5,0,0
2019,1,3,A3,"2,009",8,0,1
2019,1,4,A3,"1,847",10,0,1
2019,1,5,A3,"1,776",9,0,1
2019,1,6,A3,"1,592",6,0,0
2019,1,7,A3,"1,807",7,0,1
2019,1,8,A3,"1,705",2,0,0
2019,1,9,A3,"1,680",6,0,0
2019,1,10,A3,"1,906",6,0,1
2019,1,11,A3,"1,819",3,0,1
2019,1,12,A3,"1,758",2,0,0
2019,1,13,A3,"1,567",3,0,0
2019,1,14,A3,"1,894",8,0,1
2019,1,15,A3,"1,695",9,0,0
2019,1,16,A3,"1,737",5,0,0
2019,1,17,A3,"1,787",23,0,1
2019,1,18,A3,"1,898",7,0,1
2019,1,19,A3,"1,746",4,0,0
2019,1,20,A3,"1,477",3,0,0
2019,1,21,A3,"1,738",4,0,0
2019,1,22,A3,"1,674",4,0,0
2019,1,23,A3,"1,485",4,0,0
2019,1,24,A3,"1,774",6,0,1
2019,1,25,A3,"1,786",8,0,1
2019,1,26,A3,"1,645",6,0,0
2019,1,27,A3,"1,440",5,0,0
2019,1,28,A3,"1,737",6,0,0
2019,1,29,A3,"1,610",5,0,0
2019,1,30,A3,"1,630",8,0,0
2019,1,31,A3,"1,778",12,0,1
2019,2,1,A3,"1,856",5,0,1
2019,2,2,A3,"1,588",7,0,0
2019,2,3,A3,"1,580",4,0,0
2019,2,4,A3,"1,805",4,0,1
2019,2,5,A3,"1,655",5,0,0
2019,2,6,A3,"1,682",6,0,0
2019,2,7,A3,"1,751",12,0,0
2019,2,8,A3,"1,770",12,0,1
2019,2,9,A3,"1,650",1,0,0
2019,2,10,A3,"1,545",4,0,0
2019,2,11,A3,"1,797",7,0,1
2019,2,12,A3,"1,608",9,0,0
2019,2,13,A3,"1,738",4,0,0
2019,2,14,A3,"1,682",1,0,0
2019,2,15,A3,"1,720",6,0,0
2019,2,16,A3,"1,662",2,0,0
2019,2,17,A3,"1,603",5,0,0
2019,2,18,A3,"1,544",8,0,0
2019,2,19,A3,"1,438",5,0,0
2019,2,20,A3,"1,437",4,0,0
2019,2,21,A3,"1,625",3,0,0
2019,2,22,A3,"1,556",9,0,0
2019,2,23,A3,"1,539",4,0,0
2019,2,24,A3,"1,372",6,0,0
2019,2,25,A3,"1,734",4,0,0
2019,2,26,A3,"1,774",1,0,1
2019,2,27,A3,"1,735",10,0,0
2019,2,28,A3,"1,838",9,0,1
2019,3,1,A3,"1,785",5,0,1
2019,3,2,A3,"1,631",3,0,0
2019,3,3,A3,"1,369",7,0,0
2019,3,4,A3,"1,764",3,0,4
2019,3,5,A3,"1,677",5,0,0
2019,3,6,A3,"1,679",7,0,0
2019,3,7,A3,"1,753",3,0,0
2019,3,8,A3,"1,735",5,0,0
2019,3,9,A3,"1,599",5,0,0
2019,3,10,A3,"1,379",11,0,0
2019,3,11,A3,"1,668",10,0,0
2019,3,12,A3,"1,503",3,0,0
2019,3,13,A3,"1,554",4,0,0
2019,3,14,A3,"1,594",3,0,0
2019,3,15,A3,"1,607",5,0,0
2019,3,16,A3,"1,485",7,0,0
2019,3,17,A3,"1,391",5,0,0
2019,3,18,A3,"1,602",3,0,0
2019,3,19,A3,"1,419",6,0,0
2019,3,20,A3,"1,542",7,0,0
2019,3,21,A3,"1,611",5,0,0
2019,3,22,A3,"1,609",2,0,0
2019,3,23,A3,"1,465",5,0,0
2019,3,24,A3,"1,300",4,0,0
2019,3,25,A3,"1,546",9,0,0
2019,3,26,A3,"1,500",8,0,0
2019,3,27,A3,"1,467",6,0,0
2019,3,28,A3,"1,584",8,0,0
2019,3,29,A3,"1,542",3,0,0
2019,3,30,A3,"1,446",5,0,0
2019,3,31,A3,"1,299",2,0,0
2019,4,1,A3,"1,544",6,0,0
2019,4,2,A3,"1,406",5,0,0
2019,4,3,A3,"1,459",7,0,0
2019,4,4,A3,"1,625",3,0,0
2019,4,5,A3,"1,599",8,0,0
2019,4,6,A3,"1,398",5,0,0
2019,4,7,A3,"1,266",4,0,0
2019,4,8,A3,"1,549",3,0,0
2019,4,9,A3,"1,493",4,0,0
2019,4,10,A3,"1,478",12,0,0
2019,4,11,A3,"1,572",8,0,0
2019,4,12,A3,"1,631",5,0,0
2019,4,13,A3,"1,465",3,0,0
2019,4,14,A3,"1,390",7,0,0
2019,4,15,A3,"1,657",7,0,0
2019,4,16,A3,"1,589",8,0,0
2019,4,17,A3,"1,804",8,0,1
2019,4,18,A3,"2,634",8,0,1
2019,4,19,A3,"1,357",1,0,0
2019,4,20,A3,"1,106",4,0,0
2019,4,21,A3,"1,613",4,0,0
2019,4,22,A3,"1,619",5,0,0
2019,4,23,A3,"1,453",6,0,0
2019,4,24,A3,"1,503",2,0,0
2019,4,25,A3,"1,637",1,0,0
2019,4,26,A3,"1,618",2,0,0
2019,4,27,A3,"1,494",7,0,0
2019,4,28,A3,"1,317",6,0,0
2019,4,29,A3,"1,571",1,0,0
2019,4,30,A3,"1,500",4,0,0
2019,5,1,A3,"1,158",6,0,0
